"DL_score","ML_score","Truth"
0.002717813,0.33204332,"0"
0.08982189,0,"0"
0.27899006,0.6027139,"0"
3.2276348e-05,0,"0"
0.023437902,0.66561997,"0"
0.0040297345,0.391456,"0"
0.0012246253,0,"0"
0.011116256,0,"0"
0.0005942845,0,"0"
0.01652503,0,"0"
5.9495444e-05,0.79887974,"0"
0.00010639355,0,"0"
0.00014785849,0.86383533,"0"
0.018905384,0.16784707,"0"
0.00051160576,0,"0"
0.0081640985,0,"0"
0.0067070266,0,"0"
3.8418343e-06,0.7169463,"0"
0.006045943,0.28949305,"0"
0.4208208,0,"0"
0.012820145,0.7045032,"0"
0.91168827,0,"0"
5.4684315e-05,0.9079309,"0"
7.928415e-06,0,"0"
0.00031841517,0.11725572,"0"
0.0025288297,0.71035624,"0"
0.06950667,0.93145436,"0"
0.00027373628,0.6084692,"0"
2.1373815e-05,0,"0"
0.06673201,0.9116235,"0"
0.40111715,0,"0"
0.014439184,0.7192781,"0"
0.033330142,0.74878126,"0"
0.00196408,0.9107703,"0"
0.16824658,0,"0"
8.830568e-06,0.1699501,"0"
0.006452546,0.9128086,"0"
3.7720458e-06,0,"0"
0.20374236,0,"0"
0.0010283721,0.5361917,"0"
0.14436679,0.4454744,"0"
1.5037794e-05,0,"0"
0.24099065,0.88750154,"0"
0.22434554,0.8624811,"0"
0.17365345,0,"0"
1.3231577e-05,0,"0"
5.1923293e-05,0,"0"
0.02554719,0,"0"
6.0225022e-05,0.27019888,"0"
0.001998945,0,"0"
0.057886604,0.78298014,"0"
0.09750065,0,"0"
0.00023702408,0,"0"
0.5126548,0.8328176,"0"
0.030141877,0.86873233,"0"
0.002734789,0.74455714,"0"
0.000835978,0,"0"
0.0003451112,0.53065306,"0"
0.029851776,0,"0"
0.28653026,0,"0"
0.0036715635,0.4615071,"0"
0.0017188642,0.64838195,"0"
0.0017849952,0.57828116,"0"
0.83785707,0,"0"
0.009078548,0,"0"
0.06971683,0.4576377,"0"
0.0012284676,0,"0"
0.03500301,0,"0"
0.22092396,0.36924657,"0"
0.042175584,0.6708158,"0"
0.052918646,0.08889224,"0"
0.0013583116,0.547643,"0"
0.3854507,0,"0"
0.014526163,0,"0"
0.14099698,0.7311041,"0"
0.6009115,0,"0"
1.922516e-06,0.8584314,"0"
0.0021158243,0.79049647,"0"
0.029837403,0.96830666,"0"
0.054109193,0.4388639,"0"
0.0001586902,0,"0"
0.2981503,0.89625394,"0"
0.009847606,0.045215417,"0"
0.0218805,0.92906183,"0"
0.008195445,0,"0"
0.10537001,0,"0"
0.0019708993,0.21176055,"0"
5.5376437e-05,0.32142353,"0"
0.0001221011,0,"0"
0.04875161,0,"0"
0.14580198,0.9824355,"0"
0.0037350864,0,"0"
0.7533405,0.4482569,"0"
0.9999993,0.90599525,"0"
3.382256e-05,0.99582434,"0"
0.12687601,0.708593,"0"
0.047429446,0,"0"
0.008833838,0.55771846,"0"
0.007285338,0,"0"
0.006035802,0,"0"
0.024566757,0,"0"
0.00043904764,0.5869395,"0"
0.002109492,0.0002687069,"0"
0.0001816244,0,"0"
0.059751652,0,"0"
0.24213997,0.69575727,"0"
0.00019639284,0,"0"
0.8218632,0.94842625,"0"
0.0007330424,0,"0"
0.0019092562,0.5262323,"0"
0.00011304805,0,"0"
0.0073443353,0.73564094,"0"
0.5812748,0.7376465,"0"
0.0026596007,0.07485647,"0"
0.0010963901,0.0073036286,"0"
0.10917805,0,"0"
0.0010162367,0.033651035,"0"
0.009897905,0.5860665,"0"
0.03959843,0.20949866,"0"
0.11066834,0.45177332,"0"
1.0756906e-05,0.860426,"0"
0.004321566,0,"0"
1.233741e-06,0.8354257,"0"
0.02335773,0,"0"
0.19475782,0,"0"
0.9998499,0.68338543,"0"
1.2793793e-05,0.8372177,"0"
0.002453119,0,"0"
0.010633742,0.44466156,"0"
0.0022700375,0,"0"
0.0054898863,0,"0"
0.0001042031,0.32753927,"0"
2.411461e-07,0,"0"
0.99491704,0.84888494,"0"
0.0011682059,0,"0"
0.73788947,0.51533526,"0"
0.0043532685,0,"0"
0.059571993,0.546576,"0"
0.011716651,0.34052613,"0"
0.0015417256,0.39568436,"0"
0.0053998013,0,"0"
4.3520067e-05,0,"0"
1.1043072e-05,0.9573886,"0"
0.9989403,0,"0"
1.36430325e-08,0,"0"
0.00039297892,0,"0"
0.00074238365,0.40513617,"0"
0.02846214,0.5373594,"0"
1.3583085e-05,0,"0"
0.0017183627,0,"0"
0.22903642,0,"0"
9.9358025e-05,0.46834564,"0"
0.115095355,0.9447693,"0"
9.324449e-05,0,"0"
0.004681356,0.85855687,"0"
1.3363017e-05,0.7869795,"0"
1.3482545e-08,0.9384324,"0"
0.45210102,0.20024633,"0"
0.0059402864,0.27729252,"0"
0.17628488,0.49134135,"0"
0.07323392,0.7977185,"0"
0.003909093,0,"0"
0.61948395,0.09741186,"0"
0.00013381433,0.79416007,"0"
0.005188231,0.15706934,"0"
3.3541573e-06,0.80996895,"0"
0.005131669,0.33379814,"0"
0.0026015367,0.24159874,"0"
0.44766787,0.7227596,"0"
2.1421463e-05,0,"0"
0.013953106,0.8528392,"0"
6.5809516e-05,0.875632,"0"
6.690077e-05,0.19174206,"0"
0.0050024176,0.223427,"0"
0.10644686,0.79218554,"0"
0.12580161,0.15687683,"0"
0.97938263,0.39028734,"0"
0.26009142,0.49236387,"0"
0.43207774,0.8443148,"0"
0.001393931,0.62050605,"0"
0.0004180004,0,"0"
0.038078614,0,"0"
2.7021099e-05,0,"0"
0.0004191659,0.91439116,"0"
0.10278456,0,"0"
0.009402422,0,"0"
0.19097543,0,"0"
2.1143129e-05,0.83240235,"0"
0.04607985,0.58714074,"0"
0.011336199,0.8898549,"0"
0.53969055,0,"0"
3.30257e-05,0.5840219,"0"
3.2486023e-05,0,"0"
0.00030282006,0,"0"
0.02273861,0,"0"
0.0013047031,0.16616608,"0"
0.28896105,0.85609037,"0"
2.7604012e-06,0.90787715,"0"
0.0022848675,0,"0"
4.089213e-06,0,"0"
0.5566409,0.98276746,"0"
0.021073772,0.51787776,"0"
0.0003273261,0,"0"
0.0086259395,0.09749557,"0"
0.92413884,0.21114287,"0"
0.0006760123,0.37044513,"0"
0.0008772555,0.029700637,"0"
4.4231197e-06,0.09337971,"0"
0.0024462652,0.86299133,"0"
0.00016773285,0,"0"
0.14760463,0.2874611,"0"
0.00023986016,0.8217557,"0"
0.12877151,0.057569694,"0"
6.509182e-05,0,"0"
0.0059765726,0,"0"
0.9920407,0,"0"
0.9858397,0.7182619,"0"
0.108620845,0.812834,"0"
0.0008015992,0.2964823,"0"
0.00094878674,0.78162307,"0"
6.13411e-06,0.3793716,"0"
0.023460867,0.7338998,"0"
0.99493885,0,"0"
0.00076371105,0.8674227,"0"
0.18062134,0.56359166,"0"
5.5643545e-06,0,"0"
0.950545,0.8812613,"0"
0.006596627,0.09146425,"0"
0.50734276,0,"0"
1.6159769e-09,0.90611285,"0"
0.0006916865,0,"0"
3.2025117e-05,0.829631,"0"
0.23356502,0.44283432,"0"
0.38955325,0,"0"
0.48152885,0,"0"
0.00024582,0.22144735,"0"
0.8128639,0.540334,"0"
0.96722734,0.50767726,"0"
6.198089e-05,0,"0"
0.0023806603,0.69355434,"0"
0.00028250422,0.15772112,"0"
0.99999917,0,"0"
0.02758096,0,"0"
6.219836e-05,0.1732701,"0"
0.00016597926,0,"0"
1.2161705e-08,0.030957703,"0"
0.9889747,0.98607844,"0"
6.753859e-08,0,"0"
0.22445598,0,"0"
0.06702974,0,"0"
0.004847166,0,"1"
1,0,"1"
0.002016165,0,"1"
0.0019108278,0,"1"
6.481179e-05,0,"1"
0.0072254743,0,"1"
0.9998325,0,"1"
0.5013898,0.29608232,"1"
0.99694604,0,"1"
0.94593656,0.9178319,"1"
0.99991214,0,"1"
1,0,"1"
0.9999261,0.9721266,"1"
0.9922686,0.99713033,"1"
0.28989038,0.11121993,"0"
0.009625872,0,"0"
0.99528307,0,"0"
0.0116320895,0.3164699,"0"
0.0031363307,0.0047955336,"0"
0.000114069946,0.025924597,"0"
0.1030529,0.14231275,"0"
0.0063116904,0.18162021,"0"
0.082397446,0.014311192,"0"
0.5055394,0,"0"
0.006129749,0,"0"
5.6013205e-06,0,"0"
0.015110264,0,"0"
0.0065851873,0.24265863,"0"
9.133282e-05,0.19328451,"0"
0.009178031,0,"0"
0.020416182,0,"0"
0.0054583917,0.7995584,"0"
0.0003859773,0.80991405,"0"
0.004238688,0,"0"
0.004155648,0.43512547,"0"
0.0019172664,0.13855235,"0"
0.015566357,0,"0"
0.009953343,0.1982058,"0"
0.31934854,0,"0"
0.026449168,0,"0"
0.5299888,0.019816529,"0"
0.003347977,0,"0"
0.002210854,0.018387098,"0"
0.010537191,0.2640568,"0"
0.012899644,0.5452377,"0"
0.005712894,0,"0"
0.00067556306,0.015231769,"0"
1.3486241e-09,0.15798622,"0"
0.05694169,0,"0"
0.00037993075,0.07957415,"0"
0.0022158574,0,"0"
0.0040080543,0,"0"
0.028171938,0.08390008,"0"
0.58810073,0,"0"
3.9977294e-06,0,"0"
0.0040288577,0,"0"
0.0011226417,0,"0"
0.06555088,0.21224523,"0"
0.019742453,0.1651099,"0"
0.22473101,0.42177823,"0"
0.035993416,0.32745054,"0"
0.778928,0,"0"
0.00088937895,0,"0"
6.314249e-05,0.0042304546,"0"
0.2856566,0,"0"
0.004332851,0,"0"
0.0044640736,0,"0"
0.0041717635,0,"0"
0.012296199,0.77674806,"0"
0.005069367,0.9715953,"0"
0.032006126,0.09756403,"0"
0.0014079731,0.014000123,"0"
0.00012495469,0,"0"
0.93726647,0.19099675,"0"
0.022503024,0,"0"
0.018312288,0,"0"
0.00020787101,0,"0"
0.75325745,0.15776372,"1"
0.5713698,0.01868262,"0"
0.010484722,0,"0"
0.10272776,0.03801504,"0"
0.0013970315,0.44490343,"0"
0.011362068,0.21393716,"0"
0.032472868,0,"0"
3.7272034e-08,0,"0"
0.008094128,0,"0"
8.823844e-05,0.9746422,"0"
5.148753e-07,0,"0"
0.0033268058,0,"0"
0.006305267,0.2709345,"0"
1.832817e-07,0.012972737,"0"
0.22499557,0,"0"
0.08501172,0.050114132,"0"
0.0066798124,0,"0"
0.00025007967,0.15589519,"0"
5.702254e-05,0.6525866,"0"
5.990169e-05,0.7789172,"0"
0.009912149,0.27683246,"0"
0.6208021,0,"0"
0.0029996475,0.73357093,"0"
0.033354774,0,"0"
0.006792322,0.78178823,"0"
0.002489396,0,"0"
0.009655172,0,"0"
0.00811424,0,"0"
0.0068092598,0.058732547,"0"
0.00287143,0,"0"
7.175892e-05,0,"0"
0.05348846,0.08879139,"0"
0.015063456,0.48529223,"0"
0.0005476646,0,"0"
0.000533127,0,"0"
0.0021093604,0,"0"
0.032049485,0.10669894,"0"
0.03014596,0,"0"
0.5725151,0,"0"
0.003856446,0,"0"
0.018545497,0,"0"
0.0017514642,0,"0"
0.028307032,0,"0"
0.019765139,0.8979634,"0"
0.00064108515,0.036696486,"0"
0.00047326164,0,"0"
0.0002660656,0.09579874,"0"
0.005207364,0.12952654,"0"
0.0045837075,0,"0"
0.001282821,0.24958783,"0"
0.0019058,0.054025687,"0"
4.150109e-05,0.87013066,"0"
0.0017116667,0,"0"
0.005572765,0.11524338,"0"
0.0044654957,0.28582487,"0"
0.001343488,0.9162433,"0"
0.007468232,0,"0"
0.4986893,0,"0"
0.0027853914,0,"0"
0.00040309172,0,"0"
0.0003939763,0.022145173,"0"
0.0032637336,0,"0"
0.05247016,0,"0"
0.0047950577,0.5317538,"0"
3.7237278e-05,0.7439748,"0"
0.62632346,0.535733,"0"
0.9225078,0.32609907,"0"
0.0040315604,0,"0"
0.01996151,0,"0"
0.012370041,0,"0"
0.2013328,0,"0"
0.2551207,0,"0"
0.003681696,0.14919034,"0"
0.18144344,0,"0"
0.025572246,0.14875169,"0"
0.14734763,0.96795267,"0"
1.1405886e-05,0,"0"
0.0001498304,0,"0"
0.0017406398,0,"0"
0.0057091787,0.9312216,"0"
0.007351632,0.077568874,"0"
0.022834163,0,"0"
0.0018299443,0.616971,"0"
0.0077027585,0.6946859,"0"
0.004087804,0,"0"
0.0035961117,0.16677573,"0"
0.037708603,0.056044165,"0"
0.00038685644,0.006950308,"0"
0.009850736,0.6559788,"0"
0.0054529873,0,"0"
0.011529731,0,"0"
0.0012005755,0,"0"
0.012529106,0.74525875,"0"
0.024838958,0.12116047,"0"
0.015628193,0,"0"
0.016213229,0,"0"
0.5216095,0.15948392,"0"
0.06312799,0,"0"
0.00013721574,0,"0"
0.00040236957,0,"0"
0.021471707,0,"0"
0.000514328,0,"0"
0.11128082,0.4727308,"0"
0.05934599,0,"0"
0.0018729853,0.13586897,"0"
0.00030213717,0.4259564,"0"
0.0042532277,0,"0"
0.2197716,0.21472253,"0"
0.005763778,0.15310347,"0"
0.0002017838,0.9736834,"0"
0.0016213136,0,"0"
0.023463849,0.86372495,"0"
0.004931443,0,"0"
0.046542723,0.049180675,"0"
0.021224735,0,"0"
1.365397e-05,0.11760333,"0"
0.00027661904,0.47430986,"0"
5.1962572e-05,0.9555381,"0"
0.009368392,0,"0"
0.0021151176,0,"0"
0.0027930562,0,"0"
7.2581395e-05,0.12227071,"0"
0.00011767185,0.3275709,"0"
1.8955476e-05,0.29718265,"0"
0.008645506,0,"0"
0.16150522,0,"0"
0.050103273,0.18482152,"0"
0.026217597,0.23320468,"0"
0.007192497,0,"0"
0.009822103,0,"0"
0.0037950738,0.91260433,"0"
7.474359e-05,0,"0"
0.00013909521,0,"0"
0.0139810145,0.09888872,"0"
0.016136218,0,"0"
0.0011498327,0.032618236,"0"
2.2609951e-05,0,"0"
2.2070435e-05,0.34669194,"0"
0.00020664322,0,"0"
0.005065008,0.18476981,"0"
0.020324852,0,"0"
0.002347916,0.7995876,"0"
0.0008267097,0,"0"
0.000739365,0,"0"
0.004368467,0.47622925,"0"
0.0037359842,0,"1"
0.0063501983,0.34111515,"0"
0.0013381807,0.7507255,"0"
0.0053911395,0.025277736,"0"
0.14919092,0.083349265,"0"
0.01303618,0,"0"
0.00023161442,0.45601264,"0"
0.00045678767,0.18297225,"0"
0.0041880766,0,"0"
0.0025628717,0.22627729,"0"
0.004965842,0,"0"
0.0038235502,0,"0"
0.0010222417,0.012474542,"0"
0.011080868,0.36405024,"0"
1.3372119e-06,0,"0"
0.00070580264,0,"0"
0.06233975,0,"0"
0.001599114,0.026733538,"0"
0.00032131735,0,"0"
0.0030203909,0.17357731,"0"
0.0021469297,0.08159991,"0"
0.0045490474,0,"0"
0.015037649,0,"0"
0.0007856888,0,"0"
0.018972728,0,"0"
0.08804077,0,"0"
0.0003036049,0,"0"
0.013399656,0.17197265,"0"
4.43256e-05,0.2976482,"0"
0.002853412,0,"0"
0.0013913765,0.08188868,"0"
0.0008262139,0.12587297,"0"
0.0027522682,0.6901303,"0"
0.0016229354,0.2680039,"0"
0.02538564,0,"0"
0.0059757764,0.03856628,"0"
0.01814904,0.32616326,"0"
0.00011185812,0.96216005,"0"
0.0019499921,0.044480026,"0"
0.0053926227,0,"0"
0.0015512857,0,"0"
0.00027696474,0,"0"
0.0012602637,0,"0"
0.00048509918,0.15337206,"0"
1.1715672e-05,0,"0"
0.01595346,0,"0"
0.021613427,0,"0"
0.0011614431,0.25865743,"0"
0.051982783,0.03487315,"0"
0.0005565022,0.22822374,"0"
8.289705e-05,0.11195201,"0"
0.009014028,0.30851567,"0"
0.00015078076,0,"0"
0.101419844,0.046224687,"0"
0.1256826,0.75381887,"0"
0.0010385113,0,"0"
0.031046573,0.016861696,"0"
0.0013061501,0.18204835,"1"
4.9577015e-06,0,"0"
0.0026973945,0.6520717,"0"
0.07433111,0,"0"
0.2617884,0,"0"
0.002164702,0,"0"
0.003925157,0,"0"
0.00026884835,0,"0"
0.00015291611,0.0045940164,"0"
0.46638793,0.31214485,"0"
0.023374086,0,"0"
0.0022169803,0.3821105,"0"
0.0031592671,0.15385073,"0"
0.00065730367,0,"0"
0.0045797667,0.12215325,"0"
0.0003264202,0,"0"
0.45096245,0,"0"
0.025548339,0.18721983,"0"
0.2951128,0,"0"
4.7664757e-06,0.12187932,"0"
0.0007648432,0,"0"
0.9207328,0.7163148,"0"
0.00019051648,0,"0"
0.0024090928,0.03776898,"0"
5.871151e-06,0.9869621,"0"
0.005346331,0,"0"
0.044457007,0,"0"
0.065242544,0.31955877,"0"
0.0001429159,0,"0"
0.015344203,0.09434804,"0"
0.30089697,0,"0"
0.0028982013,0,"1"
0.12532488,0,"0"
0.0034753114,0.048455223,"0"
0.0095780445,0.035193056,"0"
0.0016550102,0.1761348,"0"
0.008134017,0.97075224,"0"
0.0017134732,0.07994059,"0"
0.0061614895,0,"0"
0.29488906,0.06103729,"0"
1.5247966e-05,0.10136575,"0"
0.044313386,0,"0"
0.00033953605,0.036627058,"0"
0.0012303436,0.042797048,"0"
0.0003760615,0,"0"
0.0045318143,0,"0"
0.00011376556,0,"0"
0.0019349562,0,"0"
3.3250667e-06,0.66335917,"1"
0.15756238,0,"0"
0.026284121,0.14645109,"0"
6.37787e-05,0.041948564,"0"
0.012576526,0.08099252,"0"
0.01617865,0,"0"
0.0005097888,0,"0"
0.005433801,0,"0"
0.00020986628,0,"1"
0.00029799764,0.9772778,"0"
0.0028616197,0,"0"
0.011934332,0.053957846,"0"
0.01157062,0,"0"
0.0008127008,0.25288987,"0"
3.575169e-07,0.04658732,"0"
0.0006599737,0,"0"
0.00084320165,0.15937878,"0"
0.06997808,0.01476473,"0"
7.2425064e-06,0.23094045,"0"
0.0014324044,0,"0"
1.1928165e-07,0.03983137,"0"
0.0013428542,0,"0"
2.7733475e-05,0.6491373,"0"
0.002356782,0.12984814,"0"
0.0021172734,0.5587898,"0"
0.00051807996,0.019311247,"0"
0.32761928,0,"0"
0.00019156259,0.03388562,"0"
0.06902184,0.15023743,"0"
0.0008212555,0.094476804,"0"
0.0003417898,0,"0"
0.056043282,0.13399552,"1"
0.19379155,0,"0"
0.00016343461,0.96554124,"0"
0.004096383,0.8699777,"0"
0.14502174,0.04630309,"0"
0.0018746984,0,"0"
0.0007145753,0.2146849,"0"
0.0028799537,0.70879287,"0"
0.06467192,0.2930099,"0"
0.015853396,0,"0"
0.008544637,0,"0"
0.074105605,0.078944124,"0"
1.9091629e-05,0,"0"
3.5884186e-05,0.4558585,"0"
0.05722921,0,"0"
0.000101968326,0.019959915,"0"
0.00020925228,0,"0"
0.0073556174,0.005637692,"0"
0.0046892897,0,"0"
0.0003084136,0,"0"
0.4751795,0.7191727,"0"
0.33868325,0.17745353,"0"
0.00043947433,0.038904235,"0"
6.035496e-05,0,"0"
9.960371e-05,0.6498301,"0"
1.0297327e-05,0.36708027,"0"
9.152879e-06,0.055445537,"0"
0.000931186,0,"0"
0.004275581,0.61121684,"0"
8.434736e-05,0.73089206,"0"
0.00042269216,0.0062868386,"0"
0.95560896,0.071557045,"0"
0.009330556,0.9888187,"0"
0.0024362225,0,"0"
0.10188245,0,"0"
0.0005778042,0.4409169,"0"
0.01134102,0,"0"
0.32648164,0,"0"
0.021965364,0.21749856,"0"
0.0009808218,0.3200947,"0"
0.026441399,0.7357716,"0"
0.08724609,0.019370513,"0"
0.0020516855,0,"0"
0.0013322161,0,"0"
0.007444838,0.6353099,"0"
0.00022753942,0,"0"
0.9499078,0.18627122,"0"
0.01020158,0.107191555,"0"
0.001059317,0.45715228,"0"
0.00060688326,0.43024945,"0"
0.02576816,0,"0"
0.16420253,0.19626497,"0"
0.01822103,0.18444687,"0"
0.0077911085,0.92726964,"0"
0.0011164396,0,"0"
0.06139592,0,"0"
0.014878041,0.04111358,"0"
0.17834954,0.24565968,"0"
0.71166086,0,"0"
0.02331641,0,"0"
0.9006204,0.01763174,"0"
0.9999496,0,"1"
0.0016652192,0,"0"
0.003696801,0,"0"
0.0013713366,0.0648541,"0"
0.5871966,0.06491082,"0"
0.000246844,0.869081,"0"
0.98443377,0.6053893,"0"
0.0016991727,0,"0"
0.0004354759,0.048634913,"0"
7.4612704e-05,0,"0"
0.0006912905,0,"0"
6.1704636e-06,0,"0"
0.00040907136,0.035308912,"0"
0.00056267396,0.75745773,"0"
0.0034627027,0,"0"
0.00015743416,0,"0"
2.3016077e-05,0.528096,"0"
0.0035949259,0,"0"
0.010908803,0.4958521,"0"
0.006433127,0.03842994,"0"
0.003044591,0,"0"
0.028252035,0.04531595,"0"
0.19783495,0.045286316,"0"
0.0003136236,0.18131508,"0"
0.005669314,0.05153509,"0"
0.006014481,0.69177204,"0"
0.03330147,0,"0"
0.00037218857,0.982229,"0"
6.790921e-05,0,"0"
0.009637884,0.6285578,"0"
0.00018348776,0.8575969,"0"
0.0015786693,0.5062128,"0"
0.9988212,0.18170425,"0"
0.016715366,0,"0"
3.5994613e-05,0.037820227,"0"
0.0016340122,0,"0"
0.05096323,0,"0"
0.74389356,0.6321684,"0"
0.9999989,0.0060889996,"0"
0.0026124713,0,"1"
0.025174782,0.12245213,"0"
4.301034e-07,0,"0"
0.13487196,0.29562873,"0"
0.0011253046,0,"0"
0.0076289466,0,"0"
0.00023889497,0,"1"
0.2717778,0.0055785864,"0"
4.561556e-07,0,"0"
0.020621156,0.026255244,"0"
0.0022579331,0,"0"
0.06894078,0.03703309,"0"
0.0028848245,0.83535564,"0"
0.00036911675,0.0038331791,"0"
0.00084148365,0,"0"
0.0031313866,0,"0"
1.7604509e-07,0.98986197,"0"
0.025500484,0,"0"
1.8084782e-05,0,"0"
6.5693366e-06,0,"0"
0.00021540262,0.08631753,"1"
0.042124618,0.010359422,"0"
0.00041339255,0,"0"
0.0047520846,0,"0"
0.019805746,0.104052626,"0"
0.065688044,0.02139467,"0"
0.20792,0.8678511,"0"
2.9820994e-05,0,"0"
0.0003258767,0.05275877,"0"
0.0008760088,0.011458838,"0"
0.0015240598,0,"0"
0.0054331957,0.9696377,"0"
0.17611624,0.18239099,"0"
0.4085892,0.40040797,"0"
0.52078664,0.50125575,"0"
0.0003417447,0.025119068,"0"
0.0012179143,0,"0"
0.0021973336,0.36690733,"0"
0.0007406521,0.3242018,"0"
0.00073923747,0.15432736,"0"
0.0010110404,0.0061053815,"0"
0.067574315,0.36493227,"0"
0.0066805054,0.017729739,"0"
6.270368e-05,0.17006995,"0"
0.00020308493,0.112193435,"0"
0.013177499,0.11202213,"0"
5.9973765e-05,0,"0"
0.0051146997,0,"0"
0.0006132939,0.26649314,"0"
0.00038476754,0.09754906,"0"
0.0034831527,0.546089,"0"
4.5297713e-07,0.117513075,"0"
0.00023750344,0.94652,"0"
0.9881615,0.4174014,"0"
0.0047109425,0.04682068,"0"
0.0073789256,0.7010145,"0"
0.009093794,0.09338414,"0"
0.0057932776,0.40080813,"0"
0.058430098,0,"0"
9.390848e-05,0,"0"
7.634001e-05,0,"0"
0.023014277,0.09393615,"0"
0.23237461,0.04521695,"0"
5.1559447e-05,0,"0"
1.5464794e-06,0,"0"
0.0003783278,0,"0"
0.0047111595,0.0043307804,"0"
0.000449655,0.17054923,"0"
0.0012398886,0,"0"
0.07024711,0.19064042,"0"
0.00044579682,0,"0"
0.01579075,0.05672798,"1"
0.039009035,0,"0"
0.0004110771,0,"0"
0.021498194,0.116503604,"0"
4.1593275e-06,0,"0"
0.9888994,0.7837752,"0"
0.008337513,0.86232233,"0"
0.00010706394,0,"0"
0.62809217,0,"0"
0.006018142,0,"0"
4.1416004e-07,0.9234246,"0"
0.7957507,0.13513817,"0"
0.0032836164,0.0060168253,"0"
9.807293e-05,0,"0"
0.124466576,0.22259568,"0"
0.9999919,0.24591687,"0"
0.014109799,0.19444998,"0"
3.677782e-05,0.99288964,"0"
0.08666919,0.87127835,"0"
0.009982552,0.06555907,"0"
0.534351,0,"0"
8.094047e-05,0.90264416,"0"
0.102966055,0.06335706,"0"
3.329837e-05,0.012428601,"0"
0.00055303716,0,"0"
0.99158937,0,"0"
0.00020745498,0.041464187,"0"
0.0022687248,0,"0"
0.00046171763,0.01637033,"0"
0.000221462,0.15467797,"0"
2.6520328e-07,0.015979527,"0"
0.001328839,0.9762515,"0"
0.0008741091,0.118124306,"0"
0.99978524,0,"0"
0.0011955452,0.48652762,"0"
1.1529436e-06,0,"0"
0.0031809348,0.2581106,"0"
8.183625e-05,0.020694299,"0"
0.015713168,0,"0"
0.00019862648,0.0031186175,"0"
0.36328664,0,"0"
8.992531e-06,0.62526417,"0"
0.99999225,0.048755884,"0"
0.00059280265,0.18574107,"1"
5.0181323e-05,0.21592303,"0"
0.0031675098,0.0683909,"0"
2.72061e-05,0.13742696,"0"
0.00096662535,0,"0"
0.998505,0.006292773,"0"
0.000239392,0.9653388,"0"
0.021680402,0,"0"
0.97412735,0,"0"
0.00532144,0,"0"
0.9999434,0,"0"
0.00025182823,0.6946175,"0"
0.0041665663,0,"0"
0.99999404,0,"0"
7.234073e-05,0.06476049,"0"
0.00060054986,0,"0"
0.0023653205,0,"0"
1.011664e-05,0,"0"
0.035663016,0,"0"
0.112966344,0.12466842,"0"
0.0018587913,0.0005873235,"0"
0.0043948023,0.035669576,"0"
0.1403374,0.4730807,"0"
0.31092572,0.8038727,"0"
0.3727108,0,"0"
0.38890594,0,"0"
0.0027110863,0,"0"
0.09249022,0,"0"
0.0043425034,0.3284845,"0"
0.025275262,0.75036263,"1"
0.33742797,0.07037775,"0"
0.030941084,0,"0"
0.041392397,0,"0"
0.008102072,0.60627496,"0"
0.9446511,0.0788477,"0"
3.9207254e-07,0,"0"
0.0048119053,0.4793692,"0"
0.19523844,0.05350569,"0"
0.00019003986,0,"0"
0.012887888,0.9884234,"0"
0.16459523,0,"0"
0.032396983,0,"0"
0.10699232,0.07836632,"0"
0.33590326,0,"0"
0.6331335,0.08600694,"0"
0.0048614964,0.31193313,"0"
0.000884514,0.8363093,"0"
0.61358124,0,"0"
0.24062116,0.94143915,"0"
0.0760608,0.54812443,"0"
0.8747675,0,"0"
0.46867386,0.5357562,"0"
0.34514716,0,"0"
0.27824524,0,"0"
0.30830488,0.9062169,"0"
0.0035416435,0,"0"
0.027430935,0,"0"
0.28344142,0,"0"
0.004536349,0,"0"
0.04484843,0.2098493,"0"
0.2726728,0.02576722,"0"
0.41063607,0.07257107,"0"
0.11161899,0.95788795,"0"
0.017244466,0,"0"
0.06693989,0.013074864,"0"
0.004863642,0,"0"
0.45110753,0,"0"
6.212386e-05,0,"0"
0.021284658,0,"0"
0.69405043,0.97116774,"0"
0.3216099,0.31093237,"0"
0.031435538,0.106523216,"0"
0.8639623,0,"0"
0.6291525,0.92920744,"0"
0.9155863,0,"0"
0.04945673,0,"0"
0.0011004285,0,"0"
0.05050126,0,"0"
0.05552356,0.98776406,"0"
0.7877916,0.98367095,"0"
0.010954327,0,"0"
0.4237196,0.3499039,"0"
0.0023145634,0.9273881,"0"
0.012942969,0.3460186,"0"
0.0023050464,0,"0"
0.60970765,0,"0"
0.00086238666,0,"0"
0.0003037175,0.9880086,"0"
0.3144411,0,"0"
0.7795025,0,"0"
0.05957068,0.0755952,"0"
0.07688633,0.012873888,"0"
0.47549778,0,"0"
0.01908023,0.831058,"0"
0.008671389,0,"0"
0.24606934,0.787963,"0"
0.29081064,0.013536765,"0"
1.2481141e-08,0.8330299,"0"
0.0032947843,0.77216476,"0"
0.0052977544,0,"0"
0.22538196,0.4705196,"0"
0.008561714,0,"0"
0.03491665,0.84830654,"0"
0.0054331184,0,"0"
2.0980055e-05,0,"0"
0.02565721,0.87062067,"0"
0.032451376,0,"0"
0.008654051,0,"0"
0.016029034,0.95664036,"0"
0.00014572106,0.39666837,"0"
0.0025181593,0,"0"
0.53232825,0,"0"
0.16608818,0,"0"
0.13337377,0.18291593,"0"
0.16749246,0,"0"
3.709936e-05,0,"0"
2.4332553e-06,0,"0"
0.0946612,0,"0"
